anio,county_code,loan_purpose,lien_status,occupancy_type,n_focal,k_focal,n_ref,k_ref,celda
2025,13215,1,1,1,456.0,92.0,769.0,55.0,13215|1|1|1
2025,13107,1,1,1,48.0,21.0,104.0,42.0,13107|1|1|1
2024,44007,1,1,3,36.0,10.0,174.0,16.0,44007|1|1|3
2024,48185,1,1,1,70.0,40.0,522.0,169.0,48185|1|1|1
2024,48027,31,1,1,294.0,58.0,546.0,121.0,48027|31|1|1
2025,06095,2,2,1,87.0,43.0,352.0,108.0,06095|2|2|1
2025,06095,32,1,1,137.0,65.0,371.0,114.0,06095|32|1|1
2025,26099,2,1,1,51.0,31.0,531.0,164.0,26099|2|1|1
2025,37101,1,1,1,625.0,124.0,2892.0,222.0,37101|1|1|1
2025,37069,1,1,1,176.0,44.0,990.0,82.0,37069|1|1|1
2025,37093,1,1,1,292.0,58.0,611.0,25.0,37093|1|1|1
2025,39049,1,1,1,1934.0,306.0,8194.0,482.0,39049|1|1|1
2025,39035,32,1,3,168.0,66.0,340.0,87.0,39035|32|1|3
2025,39153,4,2,1,141.0,62.0,1183.0,398.0,39153|4|2|1
2025,39049,2,1,1,189.0,98.0,621.0,230.0,39049|2|1|1
2025,48439,1,2,1,151.0,36.0,465.0,74.0,48439|1|2|1
2025,48027,32,1,1,132.0,66.0,424.0,149.0,48027|32|1|1
2025,51153,31,1,1,279.0,69.0,677.0,104.0,51153|31|1|1
2025,51153,31,2,1,64.0,21.0,190.0,66.0,51153|31|2|1
2018,18057,32,1,1,54.0,15.0,1772.0,397.0,18057|32|1|1
2018,10005,32,1,1,62.0,38.0,725.0,236.0,10005|32|1|1
2018,13139,32,1,1,70.0,35.0,724.0,208.0,13139|32|1|1
2018,13121,1,1,2,103.0,16.0,198.0,24.0,13121|1|1|2
2018,17163,2,1,1,40.0,38.0,103.0,35.0,17163|2|1|1
2018,17019,32,1,1,31.0,12.0,389.0,77.0,17019|32|1|1
2018,17197,2,2,1,91.0,71.0,1123.0,480.0,17197|2|2|1
2018,26049,31,1,1,115.0,58.0,1079.0,251.0,26049|31|1|1
2018,51710,1,1,1,495.0,63.0,1812.0,107.0,51710|1|1|1
2018,51153,1,2,1,41.0,8.0,132.0,27.0,51153|1|2|1
2018,51179,32,1,1,201.0,90.0,600.0,144.0,51179|32|1|1
2019,27145,1,1,1,53.0,9.0,1956.0,116.0,27145|1|1|1
2019,37051,4,2,1,71.0,53.0,153.0,82.0,37051|4|2|1
2019,47125,32,1,1,229.0,109.0,716.0,238.0,47125|32|1|1
2019,47037,1,1,1,1085.0,169.0,8611.0,572.0,47037|1|1|1
2019,18043,1,1,1,31.0,3.0,1150.0,95.0,18043|1|1|1
2019,37145,1,1,1,76.0,19.0,325.0,34.0,37145|1|1|1
2019,37165,1,1,1,72.0,33.0,149.0,27.0,37165|1|1|1
2020,05093,1,1,1,74.0,26.0,239.0,40.0,05093|1|1|1
2020,17019,1,1,1,203.0,33.0,1737.0,150.0,17019|1|1|1
2020,13107,1,1,1,67.0,48.0,116.0,47.0,13107|1|1|1
2020,13247,32,1,1,273.0,84.0,151.0,37.0,13247|32|1|1
2020,17031,4,1,3,45.0,35.0,99.0,44.0,17031|4|1|3
2020,27109,1,1,1,97.0,13.0,2286.0,87.0,27109|1|1|1
2020,51650,4,2,1,29.0,19.0,49.0,19.0,51650|4|2|1
2020,39017,1,1,1,421.0,52.0,4351.0,293.0,39017|1|1|1
2020,45075,1,1,1,779.0,531.0,427.0,126.0,45075|1|1|1
2021,24025,32,1,1,237.0,58.0,2135.0,247.0,24025|32|1|1
2021,49035,2,2,1,64.0,29.0,5244.0,1128.0,49035|2|2|1
2022,05045,1,1,1,134.0,27.0,1637.0,307.0,05045|1|1|1
2022,37183,32,1,1,1337.0,402.0,3836.0,541.0,37183|32|1|1
2022,37081,1,1,1,1661.0,308.0,3452.0,260.0,37081|1|1|1
2022,47147,1,1,1,76.0,19.0,1091.0,93.0,47147|1|1|1
2022,47045,1,1,1,48.0,21.0,349.0,96.0,47045|1|1|1
2023,17201,1,1,1,214.0,29.0,2102.0,172.0,17201|1|1|1
2023,26125,4,2,1,304.0,155.0,2581.0,906.0,26125|4|2|1
2022,44007,1,1,3,51.0,10.0,277.0,36.0,44007|1|1|3
2023,17031,32,2,1,236.0,118.0,1001.0,282.0,17031|32|2|1
2023,24017,32,1,1,350.0,153.0,151.0,48.0,24017|32|1|1
2023,37019,1,1,1,211.0,93.0,3142.0,422.0,37019|1|1|1
2023,37181,1,1,1,107.0,44.0,165.0,29.0,37181|1|1|1
2023,37017,1,1,1,109.0,82.0,195.0,68.0,37017|1|1|1
2023,37015,1,1,1,61.0,32.0,65.0,13.0,37015|1|1|1
2023,37063,31,1,1,159.0,64.0,169.0,46.0,37063|31|1|1
2024,29095,1,2,1,126.0,19.0,358.0,47.0,29095|1|2|1
2023,36119,31,1,1,70.0,30.0,279.0,75.0,36119|31|1|1
2023,36059,32,2,1,70.0,33.0,514.0,159.0,36059|32|2|1
2024,25025,1,1,1,440.0,80.0,2574.0,166.0,25025|1|1|1
2024,39045,32,1,1,48.0,23.0,382.0,103.0,39045|32|1|1
2024,39151,31,1,1,32.0,12.0,651.0,147.0,39151|31|1|1
2024,45019,4,2,1,69.0,38.0,787.0,307.0,45019|4|2|1
2024,51059,1,1,1,646.0,73.0,4913.0,240.0,51059|1|1|1
2024,51700,32,1,1,168.0,68.0,185.0,65.0,51700|32|1|1
2024,51153,1,1,1,792.0,92.0,2369.0,158.0,51153|1|1|1
2025,01097,1,1,1,967.0,240.0,2867.0,432.0,01097|1|1|1
2025,21227,1,1,1,76.0,16.0,1163.0,107.0,21227|1|1|1
2025,28107,1,1,1,255.0,152.0,211.0,50.0,28107|1|1|1
2024,51740,1,2,1,94.0,16.0,55.0,4.0,51740|1|2|1
2025,17093,1,1,1,163.0,27.0,1175.0,90.0,17093|1|1|1
2025,17163,1,1,1,502.0,104.0,1926.0,182.0,17163|1|1|1
2025,36055,4,2,1,299.0,120.0,2228.0,525.0,36055|4|2|1
2024,06001,32,1,3,46.0,21.0,94.0,23.0,06001|32|1|3
2024,06001,4,2,1,157.0,84.0,723.0,290.0,06001|4|2|1
2024,06065,4,1,1,48.0,36.0,719.0,347.0,06065|4|1|1
2024,13067,2,1,1,85.0,63.0,215.0,78.0,13067|2|1|1
2024,37061,1,1,1,81.0,49.0,299.0,87.0,37061|1|1|1
2024,37183,2,1,1,89.0,58.0,443.0,124.0,37183|2|1|1
2024,47125,4,2,1,142.0,81.0,504.0,194.0,47125|4|2|1
2024,48245,31,1,1,61.0,23.0,135.0,24.0,48245|31|1|1
2024,48439,2,2,1,332.0,215.0,1625.0,759.0,48439|2|2|1
2025,06095,4,2,1,142.0,66.0,501.0,192.0,06095|4|2|1
2025,06071,32,1,1,366.0,151.0,2849.0,811.0,06071|32|1|1
2025,06077,32,1,1,129.0,66.0,642.0,199.0,06077|32|1|1
2025,13121,1,1,1,3682.0,655.0,4803.0,332.0,13121|1|1|1
2025,13177,1,1,1,83.0,19.0,264.0,24.0,13177|1|1|1
2025,13151,31,1,1,603.0,178.0,203.0,53.0,13151|31|1|1
2025,13135,1,1,3,75.0,14.0,265.0,27.0,13135|1|1|3
2025,13217,4,2,1,174.0,97.0,104.0,42.0,13217|4|2|1
2024,37093,32,1,1,103.0,38.0,106.0,34.0,37093|32|1|1
2024,48113,32,1,1,1078.0,478.0,2199.0,763.0,48113|32|1|1
2025,06065,4,1,1,42.0,24.0,629.0,236.0,06065|4|1|1
2025,12095,1,1,3,162.0,40.0,951.0,143.0,12095|1|1|3
2025,12001,32,1,1,111.0,61.0,291.0,80.0,12001|32|1|1
2025,12011,32,2,1,471.0,188.0,1554.0,472.0,12011|32|2|1
2025,12009,2,2,1,90.0,53.0,1259.0,444.0,12009|2|2|1
2025,26081,2,1,1,35.0,21.0,441.0,103.0,26081|2|1|1
2025,26099,1,1,1,1158.0,386.0,6991.0,842.0,26099|1|1|1
2025,37183,4,2,1,531.0,275.0,2100.0,661.0,37183|4|2|1
2025,37063,2,1,1,66.0,27.0,129.0,37.0,37063|2|1|1
2025,29189,4,1,1,121.0,69.0,443.0,139.0,29189|4|1|1
2025,37057,31,1,1,55.0,12.0,532.0,112.0,37057|31|1|1
2025,45079,31,1,1,611.0,155.0,569.0,103.0,45079|31|1|1
2025,45045,1,1,1,627.0,200.0,5954.0,598.0,45045|1|1|1
2025,45083,1,2,1,84.0,13.0,244.0,32.0,45083|1|2|1
2025,48453,32,2,1,64.0,20.0,648.0,171.0,48453|32|2|1
2025,51740,31,1,1,152.0,33.0,192.0,34.0,51740|31|1|1
2025,51003,1,1,1,41.0,11.0,832.0,45.0,51003|1|1|1
2025,51740,1,2,1,87.0,13.0,53.0,6.0,51740|1|2|1
2025,51700,1,2,1,63.0,13.0,34.0,4.0,51700|1|2|1
2025,51153,2,2,1,289.0,139.0,717.0,208.0,51153|2|2|1
2018,13245,1,1,1,825.0,151.0,995.0,98.0,13245|1|1|1
2018,13051,1,1,1,770.0,126.0,2710.0,252.0,13051|1|1|1
2018,13035,1,1,1,43.0,7.0,251.0,24.0,13035|1|1|1
2018,13245,2,2,1,85.0,61.0,69.0,44.0,13245|2|2|1
2018,37157,1,1,1,128.0,39.0,826.0,149.0,37157|1|1|1
2018,37051,1,1,1,1126.0,220.0,2368.0,185.0,37051|1|1|1
2018,51085,1,1,1,91.0,11.0,1317.0,68.0,51085|1|1|1
2018,51650,4,2,1,67.0,43.0,76.0,46.0,51650|4|2|1
2019,24033,1,2,1,266.0,63.0,75.0,15.0,24033|1|2|1
2019,37001,2,2,1,33.0,22.0,240.0,89.0,37001|2|2|1
2019,37067,32,1,1,235.0,124.0,826.0,205.0,37067|32|1|1
2019,37183,32,1,1,825.0,311.0,3649.0,597.0,37183|32|1|1
2020,05119,2,1,1,96.0,67.0,129.0,55.0,05119|2|1|1
2020,13117,1,1,1,245.0,38.0,3667.0,252.0,13117|1|1|1
2020,13031,1,1,1,194.0,109.0,747.0,137.0,13031|1|1|1
2020,13089,31,2,1,52.0,30.0,182.0,48.0,13089|31|2|1
2020,13067,4,1,1,95.0,76.0,391.0,147.0,13067|4|1|1
2020,13255,31,1,1,145.0,43.0,514.0,86.0,13255|31|1|1
2020,39113,31,1,1,515.0,168.0,5732.0,804.0,39113|31|1|1
2021,05123,1,1,1,66.0,26.0,72.0,22.0,05123|1|1|1
2021,18011,1,1,1,54.0,1.0,1361.0,78.0,18011|1|1|1
2021,24510,1,1,1,3211.0,514.0,3295.0,177.0,24510|1|1|1
2021,24031,2,1,1,66.0,36.0,278.0,93.0,24031|2|1|1
2021,49057,1,1,1,42.0,4.0,4341.0,314.0,49057|1|1|1
2022,37183,2,1,1,106.0,50.0,494.0,160.0,37183|2|1|1
2022,47149,1,1,1,598.0,96.0,3885.0,364.0,47149|1|1|1
2023,17031,1,1,1,7483.0,1799.0,26071.0,2378.0,17031|1|1|1
2022,37063,31,2,1,76.0,18.0,143.0,40.0,37063|31|2|1
2023,04013,4,2,1,605.0,347.0,10915.0,5111.0,04013|4|2|1
2023,24510,32,1,1,594.0,293.0,170.0,56.0,24510|32|1|1
2023,37071,2,2,1,131.0,68.0,582.0,194.0,37071|2|2|1
2023,36105,1,1,1,40.0,15.0,434.0,87.0,36105|1|1|1
2023,36059,2,2,1,499.0,347.0,2196.0,1006.0,36059|2|2|1
2023,47047,1,1,1,161.0,48.0,407.0,32.0,47047|1|1|1
2024,29095,2,1,1,102.0,70.0,308.0,142.0,29095|2|1|1
2023,37077,1,1,1,94.0,31.0,398.0,45.0,37077|1|1|1
2024,34031,1,1,1,173.0,32.0,1826.0,182.0,34031|1|1|1
2024,39035,1,1,1,1831.0,321.0,7113.0,465.0,39035|1|1|1
2024,51760,1,1,1,243.0,50.0,1409.0,66.0,51760|1|1|1
2025,01089,31,1,1,314.0,78.0,982.0,139.0,01089|31|1|1
2025,22005,1,1,1,415.0,148.0,1017.0,99.0,22005|1|1|1
2025,22017,1,1,1,762.0,280.0,1155.0,195.0,22017|1|1|1
2025,28111,1,1,1,33.0,26.0,111.0,39.0,28111|1|1|1
2025,36055,2,2,1,285.0,152.0,1992.0,433.0,36055|2|2|1
2018,47189,32,1,1,83.0,40.0,884.0,211.0,47189|32|1|1
2019,44007,1,2,1,92.0,25.0,362.0,71.0,44007|1|2|1
2020,01121,1,1,1,268.0,125.0,774.0,223.0,01121|1|1|1
2020,28121,1,1,1,601.0,139.0,2384.0,230.0,28121|1|1|1
2020,28093,1,1,1,198.0,113.0,340.0,74.0,28093|1|1|1
2021,22095,1,1,1,329.0,114.0,167.0,32.0,22095|1|1|1
2021,22051,4,1,1,32.0,17.0,180.0,48.0,22051|4|1|1
2021,27053,32,1,1,605.0,183.0,10226.0,1044.0,27053|32|1|1
2021,28049,2,2,1,65.0,36.0,50.0,18.0,28049|2|2|1
2021,22017,4,1,1,25.0,21.0,88.0,28.0,22017|4|1|1
2022,01089,32,1,1,717.0,202.0,1748.0,318.0,01089|32|1|1
2022,01109,1,1,1,134.0,82.0,286.0,67.0,01109|1|1|1
2022,21015,1,1,1,116.0,20.0,1807.0,226.0,21015|1|1|1
2021,41051,32,1,1,242.0,49.0,6531.0,682.0,41051|32|1|1
2022,17031,31,1,1,2068.0,841.0,8408.0,1702.0,17031|31|1|1
2023,22103,1,1,1,565.0,151.0,2329.0,321.0,22103|1|1|1
2022,45045,32,1,1,488.0,162.0,2287.0,487.0,45045|32|1|1
2024,19153,32,1,1,48.0,21.0,776.0,243.0,19153|32|1|1
2024,28047,32,1,1,98.0,55.0,315.0,118.0,28047|32|1|1
2024,28107,1,1,1,221.0,146.0,207.0,59.0,28107|1|1|1
2024,28129,1,1,1,53.0,42.0,109.0,36.0,28129|1|1|1
2024,36029,2,2,1,176.0,83.0,1825.0,526.0,36029|2|2|1
2024,36091,1,1,1,45.0,17.0,1948.0,337.0,36091|1|1|1
2024,24510,2,2,1,399.0,279.0,247.0,113.0,24510|2|2|1
2024,42011,32,1,1,64.0,31.0,705.0,216.0,42011|32|1|1
2024,42077,32,1,1,60.0,24.0,508.0,155.0,42077|32|1|1
2025,10001,2,2,1,171.0,96.0,382.0,133.0,10001|2|2|1
2025,24510,1,1,3,216.0,60.0,340.0,96.0,24510|1|1|3
2025,42101,2,1,3,175.0,79.0,71.0,27.0,42101|2|1|3
2025,53067,1,1,1,144.0,20.0,2117.0,145.0,53067|1|1|1
2018,18141,1,1,1,224.0,33.0,3037.0,248.0,18141|1|1|1
2018,18097,32,1,3,47.0,32.0,219.0,64.0,18097|32|1|3
2018,18097,2,1,1,146.0,88.0,583.0,275.0,18097|2|1|1
2018,34013,2,2,1,283.0,221.0,930.0,462.0,34013|2|2|1
2018,34017,32,1,1,151.0,73.0,730.0,252.0,34017|32|1|1
2018,41067,1,1,1,138.0,11.0,5368.0,350.0,41067|1|1|1
2018,45017,1,1,1,48.0,27.0,99.0,22.0,45017|1|1|1
2018,25027,1,2,1,34.0,11.0,398.0,73.0,25027|1|2|1
2018,22071,31,1,3,59.0,19.0,111.0,17.0,22071|31|1|3
2019,22055,32,1,1,103.0,58.0,530.0,130.0,22055|32|1|1
2019,28033,4,2,1,95.0,73.0,360.0,160.0,28033|4|2|1
2022,08123,1,1,1,72.0,14.0,5939.0,648.0,08123|1|1|1
2021,45079,2,1,1,82.0,48.0,134.0,43.0,45079|2|1|1
2021,45079,1,1,3,76.0,15.0,221.0,21.0,45079|1|1|3
2021,45053,1,1,1,167.0,113.0,671.0,75.0,45053|1|1|1
2022,25013,32,1,1,190.0,67.0,1465.0,353.0,25013|32|1|1
2022,25021,2,2,1,238.0,127.0,2287.0,591.0,25021|2|2|1
2023,05017,1,1,1,51.0,44.0,31.0,12.0,05017|1|1|1
2024,27003,32,1,1,53.0,31.0,555.0,157.0,27003|32|1|1
2024,27053,31,1,1,119.0,47.0,1069.0,171.0,27053|31|1|1
2023,45047,1,1,1,145.0,60.0,493.0,65.0,45047|1|1|1
2023,45045,32,1,1,261.0,95.0,841.0,210.0,45045|32|1|1
2023,45057,32,1,1,59.0,21.0,203.0,63.0,45057|32|1|1
2023,53033,2,2,1,295.0,154.0,3494.0,1006.0,53033|2|2|1
2025,47065,2,2,1,99.0,63.0,795.0,291.0,47065|2|2|1
2025,47037,4,1,1,67.0,37.0,304.0,85.0,47037|4|1|1
2025,06037,32,2,1,931.0,256.0,6578.0,1459.0,06037|32|2|1
2025,06037,31,1,3,110.0,47.0,1156.0,286.0,06037|31|1|3
2025,08031,2,2,1,74.0,38.0,1016.0,328.0,08031|2|2|1
2025,12105,32,1,1,301.0,139.0,1569.0,617.0,12105|32|1|1
2025,13001,1,1,1,54.0,36.0,123.0,51.0,13001|1|1|1
2024,48303,1,1,1,156.0,30.0,3150.0,379.0,48303|1|1|1
2024,48113,1,1,1,2805.0,598.0,10914.0,1258.0,48113|1|1|1
2025,12011,2,2,1,747.0,450.0,2536.0,1267.0,12011|2|2|1
2025,37135,1,1,1,78.0,25.0,841.0,54.0,37135|1|1|1
2025,23005,1,1,1,88.0,11.0,2676.0,193.0,23005|1|1|1
2025,37085,32,1,1,174.0,80.0,373.0,107.0,37085|32|1|1
2025,39095,4,2,1,104.0,58.0,824.0,270.0,39095|4|2|1
2025,45007,32,1,1,88.0,43.0,552.0,138.0,45007|32|1|1
2025,48201,32,1,1,1025.0,465.0,3581.0,1084.0,48201|32|1|1
2025,48329,1,1,1,149.0,33.0,3184.0,707.0,48329|1|1|1
2018,13013,32,1,1,64.0,39.0,434.0,122.0,13013|32|1|1
2018,13215,1,1,1,512.0,79.0,1012.0,71.0,13215|1|1|1
2018,13113,4,2,1,52.0,40.0,208.0,92.0,13113|4|2|1
2018,13095,32,1,1,101.0,57.0,62.0,30.0,13095|32|1|1
2018,37081,1,1,3,39.0,6.0,202.0,19.0,37081|1|1|3
2018,37125,1,1,1,71.0,21.0,1689.0,139.0,37125|1|1|1
2018,37153,1,1,1,88.0,42.0,262.0,56.0,37153|1|1|1
2018,25021,1,1,1,506.0,78.0,5529.0,291.0,25021|1|1|1
2019,24033,2,2,1,1514.0,1045.0,440.0,256.0,24033|2|2|1
2019,24031,32,1,1,611.0,226.0,2409.0,466.0,24031|32|1|1
2019,37077,31,1,1,80.0,17.0,283.0,39.0,37077|31|1|1
2019,18003,1,1,1,343.0,42.0,5213.0,366.0,18003|1|1|1
2019,37135,32,1,1,35.0,13.0,310.0,64.0,37135|32|1|1
2019,49035,4,2,1,29.0,17.0,4021.0,1507.0,49035|4|2|1
2020,17119,1,1,1,252.0,62.0,3841.0,352.0,17119|1|1|1
2020,27053,2,1,1,25.0,14.0,552.0,116.0,27053|2|1|1
2020,39093,1,1,1,235.0,49.0,4424.0,335.0,39093|1|1|1
2021,18089,1,1,1,1231.0,183.0,5589.0,302.0,18089|1|1|1
2020,39113,2,1,1,85.0,53.0,317.0,111.0,39113|2|1|1
2020,39155,1,1,1,78.0,8.0,1930.0,186.0,39155|1|1|1
2020,39035,32,1,1,300.0,121.0,4242.0,797.0,39035|32|1|1
2020,45015,1,1,1,1394.0,493.0,4470.0,524.0,45015|1|1|1
2020,45041,32,1,1,48.0,22.0,306.0,58.0,45041|32|1|1
2021,24009,32,1,1,127.0,35.0,1045.0,147.0,24009|32|1|1
2021,53061,32,1,1,276.0,48.0,10524.0,1012.0,53061|32|1|1
2022,29051,1,1,1,31.0,7.0,800.0,44.0,29051|1|1|1
2022,29510,2,1,1,95.0,80.0,79.0,31.0,29510|2|1|1
2022,41051,4,2,1,61.0,40.0,1327.0,450.0,41051|4|2|1
2022,47065,2,2,1,73.0,43.0,757.0,282.0,47065|2|2|1
2023,17097,32,1,1,78.0,43.0,701.0,217.0,17097|32|1|1
2023,26099,2,1,1,61.0,33.0,484.0,209.0,26099|2|1|1
2022,37067,2,2,1,234.0,102.0,759.0,210.0,37067|2|2|1
2022,47113,31,1,1,72.0,24.0,209.0,33.0,47113|31|1|1
2023,25023,4,2,1,173.0,111.0,1390.0,509.0,25023|4|2|1
2023,24510,1,1,1,2265.0,384.0,2044.0,126.0,24510|1|1|1
2023,24033,31,1,1,449.0,157.0,113.0,32.0,24033|31|1|1
2023,24510,2,2,1,356.0,256.0,207.0,102.0,24510|2|2|1
2023,37035,1,1,1,149.0,31.0,1547.0,138.0,37035|1|1|1
2023,37081,2,2,1,541.0,269.0,813.0,271.0,37081|2|2|1
2023,47149,32,1,1,209.0,84.0,778.0,205.0,47149|32|1|1
2023,47037,4,2,1,279.0,166.0,1312.0,517.0,47037|4|2|1
2024,29510,1,1,3,51.0,14.0,288.0,21.0,29510|1|1|3
2024,29189,32,1,3,83.0,25.0,119.0,16.0,29189|32|1|3
2023,47069,1,1,1,76.0,37.0,133.0,26.0,47069|1|1|1
2024,25009,32,1,1,49.0,19.0,870.0,255.0,25009|32|1|1
2024,34015,31,1,1,59.0,17.0,421.0,66.0,34015|31|1|1
2024,34013,31,2,1,74.0,40.0,351.0,112.0,34013|31|2|1
2024,39155,1,1,1,78.0,16.0,1577.0,184.0,39155|1|1|1
2024,41005,1,1,1,130.0,26.0,2929.0,309.0,41005|1|1|1
2024,51033,1,1,1,177.0,58.0,371.0,40.0,51033|1|1|1
2024,51095,1,1,1,98.0,14.0,761.0,36.0,51095|1|1|1
2024,51650,32,1,1,259.0,110.0,150.0,46.0,51650|32|1|1
2024,51650,4,2,1,176.0,79.0,155.0,57.0,51650|4|2|1
2025,22053,1,1,1,44.0,20.0,231.0,55.0,22053|1|1|1
2025,28047,1,1,1,438.0,120.0,1852.0,289.0,28047|1|1|1
2025,28087,1,1,1,219.0,85.0,334.0,39.0,28087|1|1|1
2025,28123,1,1,1,144.0,92.0,141.0,54.0,28123|1|1|1
2025,17197,31,1,1,218.0,69.0,1597.0,223.0,17197|31|1|1
2025,36029,4,2,1,87.0,54.0,1273.0,453.0,36029|4|2|1
2018,53061,4,2,1,79.0,55.0,2442.0,931.0,53061|4|2|1
2024,37067,4,2,1,241.0,126.0,776.0,286.0,37067|4|2|1
2024,37093,1,1,1,332.0,78.0,602.0,32.0,37093|1|1|1
2024,55079,31,1,1,201.0,74.0,1083.0,192.0,55079|31|1|1
2024,55079,2,2,1,387.0,221.0,1791.0,445.0,55079|2|2|1
2025,06067,32,1,1,290.0,137.0,1380.0,397.0,06067|32|1|1
2025,12011,1,1,3,273.0,75.0,1432.0,277.0,12011|1|1|3
2025,13077,31,1,1,79.0,24.0,362.0,68.0,13077|31|1|1
2025,13297,31,1,1,82.0,27.0,233.0,31.0,13297|31|1|1
2024,37079,1,1,1,43.0,28.0,94.0,23.0,37079|1|1|1
2024,37051,1,1,3,81.0,24.0,97.0,7.0,37051|1|1|3
2024,48439,31,1,3,45.0,22.0,149.0,40.0,48439|31|1|3
2025,37183,2,2,1,571.0,304.0,2530.0,621.0,37183|2|2|1
2025,37157,1,1,1,233.0,103.0,955.0,172.0,37157|1|1|1
2025,37163,1,1,1,111.0,64.0,428.0,98.0,37163|1|1|1
2025,39035,1,1,3,164.0,35.0,988.0,122.0,39035|1|1|3
2025,45035,32,1,1,146.0,64.0,452.0,136.0,45035|32|1|1
2025,45009,1,1,1,69.0,54.0,57.0,21.0,45009|1|1|1
2025,48491,32,1,1,75.0,31.0,821.0,199.0,48491|32|1|1
2025,48453,32,1,1,171.0,75.0,1045.0,270.0,48453|32|1|1
2025,51710,1,1,1,445.0,52.0,1554.0,76.0,51710|1|1|1
2025,51041,2,2,1,204.0,79.0,706.0,158.0,51041|2|2|1
2025,51590,1,1,1,90.0,20.0,148.0,31.0,51590|1|1|1
2018,37071,31,1,1,76.0,27.0,706.0,174.0,37071|31|1|1
2018,13063,32,1,1,718.0,401.0,158.0,61.0,13063|32|1|1
2018,13189,1,1,1,43.0,20.0,131.0,21.0,13189|1|1|1
2018,13175,1,1,1,94.0,38.0,314.0,79.0,13175|1|1|1
2018,26161,1,1,1,360.0,146.0,3516.0,442.0,26161|1|1|1
2018,37081,31,1,1,413.0,190.0,1098.0,255.0,37081|31|1|1
2018,37183,2,2,1,351.0,193.0,2534.0,651.0,37183|2|2|1
2018,37129,31,1,1,59.0,26.0,703.0,148.0,37129|31|1|1
2018,37179,31,1,1,97.0,33.0,890.0,213.0,37179|31|1|1
2018,37067,31,1,1,266.0,119.0,949.0,249.0,37067|31|1|1
2018,32003,1,1,3,119.0,30.0,1681.0,228.0,32003|1|1|3
2018,51199,1,1,1,82.0,5.0,743.0,31.0,51199|1|1|1
2018,51550,31,1,1,228.0,93.0,499.0,123.0,51550|31|1|1
2018,51650,2,2,1,69.0,42.0,86.0,39.0,51650|2|2|1
2018,51700,2,2,1,52.0,33.0,133.0,64.0,51700|2|2|1
2019,24027,31,1,1,435.0,103.0,1571.0,184.0,24027|31|1|1
2019,37179,31,1,1,213.0,49.0,1865.0,273.0,37179|31|1|1
2019,37129,31,1,1,105.0,26.0,1424.0,185.0,37129|31|1|1
2019,47157,2,1,1,503.0,400.0,362.0,165.0,47157|2|1|1
2019,18097,1,2,1,85.0,15.0,170.0,20.0,18097|1|2|1
2019,37051,1,2,1,41.0,8.0,66.0,6.0,37051|1|2|1
2019,37151,1,1,1,81.0,22.0,1586.0,213.0,37151|1|1|1
2019,32003,1,1,3,110.0,22.0,1359.0,168.0,32003|1|1|3
2019,47097,1,1,1,75.0,48.0,154.0,57.0,47097|1|1|1
2020,05051,1,1,1,75.0,28.0,1401.0,299.0,05051|1|1|1
2020,13217,32,1,1,229.0,98.0,382.0,71.0,13217|32|1|1
2020,13189,1,1,1,66.0,34.0,142.0,26.0,13189|1|1|1
2021,05017,1,1,1,68.0,53.0,28.0,7.0,05017|1|1|1
2021,05119,4,2,1,101.0,64.0,282.0,111.0,05119|4|2|1
2020,39151,32,1,1,29.0,11.0,1940.0,270.0,39151|32|1|1
2020,45025,1,1,1,245.0,154.0,380.0,122.0,45025|1|1|1
2020,45045,2,1,1,30.0,22.0,334.0,104.0,45045|2|1|1
2021,24003,1,1,1,2418.0,284.0,7231.0,383.0,24003|1|1|1
2021,24031,31,2,1,29.0,16.0,286.0,79.0,24031|31|2|1
2022,05011,1,1,1,47.0,33.0,55.0,30.0,05011|1|1|1
2022,05091,1,1,1,75.0,23.0,414.0,130.0,05091|1|1|1
2022,05017,1,1,1,53.0,38.0,36.0,16.0,05017|1|1|1
2021,32003,1,2,1,188.0,31.0,965.0,146.0,32003|1|2|1
2021,53035,1,1,1,116.0,14.0,3429.0,184.0,53035|1|1|1
2022,47157,4,1,1,390.0,231.0,226.0,80.0,47157|4|1|1
2022,53053,4,2,1,193.0,119.0,2236.0,894.0,53053|4|2|1
2023,17089,32,1,1,38.0,15.0,641.0,196.0,17089|32|1|1
2022,44007,2,2,1,295.0,167.0,2297.0,791.0,44007|2|2|1
2023,25021,31,1,1,53.0,20.0,508.0,113.0,25021|31|1|1
2023,24031,31,2,1,63.0,35.0,349.0,107.0,24031|31|2|1
2023,37179,4,2,1,133.0,77.0,915.0,374.0,37179|4|2|1
2023,37117,1,1,1,73.0,41.0,112.0,32.0,37117|1|1|1
2023,36119,1,1,1,608.0,120.0,4063.0,395.0,36119|1|1|1
2023,36081,31,2,1,72.0,48.0,129.0,61.0,36081|31|2|1
2023,47037,2,2,1,337.0,190.0,1339.0,528.0,47037|2|2|1
2023,37077,31,1,1,44.0,17.0,95.0,32.0,37077|31|1|1
2023,36055,31,2,1,49.0,18.0,638.0,147.0,36055|31|2|1
2024,45047,32,1,1,49.0,25.0,95.0,25.0,45047|32|1|1
2024,51770,32,1,1,62.0,28.0,149.0,49.0,51770|32|1|1
2024,51059,31,2,1,41.0,25.0,431.0,161.0,51059|31|2|1
2025,21111,1,1,3,49.0,8.0,391.0,37.0,21111|1|1|3
